2.600000000000000089e-01 2.000000000000000125e-09
2.550457545928905279e-01 2.055959456818856588e-09
2.580060310071058405e-01 1.928160982759227104e-09
2.666368528842647523e-01 1.947041832687198391e-09
2.706337837626437981e-01 1.874676617656870936e-09
2.812309182453554546e-01 1.729732204149880616e-09
2.865473782095644961e-01 1.829068909722802136e-09
2.849475386843233204e-01 1.906449392664003136e-09
2.813753244549586086e-01 1.968723674202476846e-09
2.975594278242754687e-01 1.942410482760037610e-09
2.867330122424484040e-01 1.914534828468290029e-09
2.938259282007013584e-01 1.970326837690712470e-09
2.921400412642120026e-01 2.032126527351471637e-09
